Pathway	Species	LOR015C	LOR016C	LOR018C	LOR019C	LOR020C	LOR022C	LOR025C	LOR026C	LOR028C	LOR029C	LOR033C	LOR036C	LOR037C	LOR051C	LOR054C	LOR058C	LOR060C	LOR061C	LOR074C	LOR076C	LOR078C	LOR081C	LOR083C	LOR084C	LOR085C	LOR086C	LOR090C	LOR098C	LOR103C	LOR206C	LOR208C	LOR210C	LOR211C	LOR212C	LOR215C	LOR219C	LOR221C	LOR222C	LOR225C	LOR229C	LOR241C	LOR242C	LOR243C	LOR260C	LOR272C	LOR275C	LOR281C	LOR282C	LOR284C	LOR289C	LOR295C
HISTSYN-PWY: L-histidine biosynthesis	g__Enhydrobacter.s__Enhydrobacter_aerosaccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000531269	0	0	0	0	0	0	0	0	0	0.000152755	0	0	0	0	0	0	0	8.70E-05	0	0	0	0.000168118	0	0.000368783	0	0	0	0	5.79E-05	0	0	0	0.000564892	0	0	0	7.21E-05
HISTSYN-PWY: L-histidine biosynthesis	g__Haematobacter.s__Haematobacter_massiliensis	0	0	0	0	0	0.00155328	0	0	0	0	0	0	0	0	0.000334711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis	g__Halomonas.s__Halomonas_hydrothermalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis	g__Janibacter.s__Janibacter_hoylei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.98E-05	0	0	0	0	0	0	0.00393955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis	g__Janibacter.s__Janibacter_indicus	0	0	0	0	0	0	0	0	0.000875217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00131865	0	0	0.0002526
HISTSYN-PWY: L-histidine biosynthesis	g__Kocuria.s__Kocuria_palustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis	g__Kytococcus.s__Kytococcus_sedentarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001123	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis	g__Micrococcus.s__Micrococcus_aloeverae	0	0	0	0.0025501	0	0	0	0.000973128	0	0	0	0	0	0	0	0	0	0.0039203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000277638	0	0	0	0	0	0.00305062	0	0	0.000223284
HISTSYN-PWY: L-histidine biosynthesis	g__Micrococcus.s__Micrococcus_luteus	0	0	0	0.0011425	0	0	0	0.000930423	0	0	0	0	0	0	0	0	0	0.00373141	0.000326984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000181247	0	0	0	0	0	0.00251464	0	0	0.000154702
HISTSYN-PWY: L-histidine biosynthesis	g__Micrococcus.s__Micrococcus_terreus	0	0	0	0.00713804	0	0	0	0	0	0	0	0	0	0	0.000818789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00196818	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis	g__Moraxella.s__Moraxella_osloensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000707481	0	0	0	0	0	0	0	0	0	0.000408498	0	0	0	0	0	0	0	0.000165614	0	0	0	0.00199959	0	0.00177549	0	0	0	0	0.000614162	0	0	0	0.000702274	0	0	0	0.000142544
HISTSYN-PWY: L-histidine biosynthesis	g__Mycobacteroides.s__Mycobacteroides_chelonae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis	g__Neisseria.s__Neisseria_sicca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.07E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis	g__Paracoccus.s__Paracoccus_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000287603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis	g__Paracoccus.s__Paracoccus_sphaerophysae	0	0	0	0	0	0	0	0	0.003067	0	0	0	0	0	0	0.00603305	0	0	0	0	0	0	0	0	0	0	0	0	0.00580212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00160473
HISTSYN-PWY: L-histidine biosynthesis	g__Pseudomonas.s__Pseudomonas_lundensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000342461	0	0	0	0	0	0	0	0	0
HISTSYN-PWY: L-histidine biosynthesis	unclassified	0	0	0	0	0	0.00394279	0	0.00129452	0	0	0	0.00404192	0	0	0.0022304	0	0.00293687	0	0.00218774	0	0.000482467	0	0	0	0	0	0.00114865	0	0	0	0	0	0	0.000967323	0.000889259	0	0	0	0.00145563	0	0	0.00176685	0.00180034	0	0	0.00144642	0.00394384	0	0.00417757	0	0.00149258
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	g__Acinetobacter.s__Acinetobacter_johnsonii	0	0	0	0	0	0.000251078	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042649	0	0	0.00340822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	g__Enhydrobacter.s__Enhydrobacter_aerosaccus	0	0.000140405	0	0	0	0	0	0.000452179	0	0	0	0	0	0.000357033	0	0	0	0	0	0.000308655	0	0.000115013	0	0.000306864	0	0	0	0	0	0	0	0.000168095	0	0	0	0.00137446	0	0.000889259	0	0	0	6.14E-05	0.000430451	0	0	0	0.000650395	0	0	0	0.000181612
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	g__Halomonas.s__Halomonas_hydrothermalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107271
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	g__Modestobacter.s__Modestobacter_caceresii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	g__Moraxella.s__Moraxella_osloensis	0	0.000488513	0	0	0	0	0	0.00159031	0	0	0	0	0	0.000714149	0	0	0	0	0	0.000511846	0	0.000813502	0	0.000265055	0	0	0	0	0	0	0	0.000140444	0	0	0	0.00179084	0	0.00228197	0	0	0	6.88E-05	0.000428281	0	0	0	0.000891462	0	0	0	9.32E-05
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	g__Mycobacteroides.s__Mycobacteroides_chelonae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	g__Pseudomonas.s__Pseudomonas_fragi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.98E-05	0	0	0	0	0	0	0	0	0
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	g__Pseudomonas.s__Pseudomonas_lundensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000277683	0	0	0	0	0	0	0	0	0
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	g__Streptococcus.s__Streptococcus_mitis	0	0	0	0	0	0	0	0	0	0.00124732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	unclassified	0	0	0	0	0	0.000698377	0	7.12E-05	0	0.000676097	0	0	0	0	0.000861155	0	0.00219623	0	0	0	0.00102495	0	0	0	0	0	0	0	0	0.0029716	0	0	0	0	0	0	0	0	0.00122666	0	0.00196829	0.000790246	0	0	0	0	0.00250583	0	0	0	2.23E-05
HSERMETANA-PWY: L-methionine biosynthesis III	g__Brachybacterium.s__Brachybacterium_muris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000251016	0	0	0
HSERMETANA-PWY: L-methionine biosynthesis III	g__Corynebacterium.s__Corynebacterium_accolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00277548	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSERMETANA-PWY: L-methionine biosynthesis III	g__Corynebacterium.s__Corynebacterium_amycolatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSERMETANA-PWY: L-methionine biosynthesis III	g__Corynebacterium.s__Corynebacterium_lipophiloflavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000482992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSERMETANA-PWY: L-methionine biosynthesis III	g__Corynebacterium.s__Corynebacterium_pseudogenitalium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSERMETANA-PWY: L-methionine biosynthesis III	g__Dermacoccus.s__Dermacoccus_sp_PE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000796487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSERMETANA-PWY: L-methionine biosynthesis III	g__Dietzia.s__Dietzia_timorensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSERMETANA-PWY: L-methionine biosynthesis III	g__Haematobacter.s__Haematobacter_massiliensis	0	0	0	0	0	0.00230537	0	0	0	0	0	0	0	0	0.00029566	0	0	0	0	0	0	0	0	0	0	0	0.000675868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSERMETANA-PWY: L-methionine biosynthesis III	g__Kocuria.s__Kocuria_indica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSERMETANA-PWY: L-methionine biosynthesis III	g__Kocuria.s__Kocuria_palustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSERMETANA-PWY: L-methionine biosynthesis III	g__Kocuria.s__Kocuria_rhizophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSERMETANA-PWY: L-methionine biosynthesis III	g__Microbacterium.s__Microbacterium_aurum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000159102
HSERMETANA-PWY: L-methionine biosynthesis III	g__Micrococcus.s__Micrococcus_aloeverae	0	0	0	0.00273288	0	0	0	0.000781335	0	0	0	0	0	0	0	0	0	0.00395612	0	0	0	0	0	0	0	0	0.000285903	0	0	0	0	0	0	0	0	0	0	7.36E-05	0	0	0	0.000251137	0.000784461	0	0.00055235	0	0	0.0021218	0	0	0.000303485
HSERMETANA-PWY: L-methionine biosynthesis III	g__Micrococcus.s__Micrococcus_luteus	0	0	0	0.00262614	0	0	0	0.000832536	0	0	0	0	0	0	0	0	0	0.00528054	0.000470063	0	0	0	0	0	0	0	0.000212453	0	0	0	0	0	0	0	0	0	0	0.000658097	0	0	0	0.000401256	0.00152702	0	0.00106583	0	0	0.00266629	0.00335563	0	0.000177567
HSERMETANA-PWY: L-methionine biosynthesis III	g__Mycobacteroides.s__Mycobacteroides_chelonae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSERMETANA-PWY: L-methionine biosynthesis III	unclassified	0	0	0.00370557	0	0	0.00121532	0	0.0025913	0	0.000553742	0	0.00167738	0	0.00132623	0.00172861	0	0.00209834	0	0	0	0.00623665	0	0	0	0	0	0.000516534	0	0.000314155	0	0	0.000428506	0	0	0.00160545	0	0	0	0.00123535	0	0.0126106	0.00203145	0	0	0	0.00110474	0	0.000487602	0.00252417	0.00525074	0.000931911
ILEUDEG-PWY: L-isoleucine degradation I	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000424198
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Acinetobacter.s__Acinetobacter_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00588886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Brachybacterium.s__Brachybacterium_muris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.38E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000530399	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Brevibacterium.s__Brevibacterium_casei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000389439	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Corynebacterium.s__Corynebacterium_accolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00288898	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Corynebacterium.s__Corynebacterium_amycolatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127978
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Corynebacterium.s__Corynebacterium_coyleae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Corynebacterium.s__Corynebacterium_doosanense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000378169	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Corynebacterium.s__Corynebacterium_lipophiloflavum	0	0	0	0	0	0	0	0.000715724	0	0	0	0	0	0	0.00208584	0	0	0	0.00125701	0	0.00184318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027808	0	0.000950807	0	0	0	0.00780826	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Corynebacterium.s__Corynebacterium_urealyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Cutibacterium.s__Propionibacterium_humerusii	0	0	0	0	0	0	0	0	0	0	0.00063425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Deinococcus.s__Deinococcus_wulumuqiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000923845
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Dermacoccus.s__Dermacoccus_sp_PE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00165023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Dietzia.s__Dietzia_timorensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00120328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Enhydrobacter.s__Enhydrobacter_aerosaccus	0	0.000262332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000827923	0	0	0	0	0	0	0	0	0	0.000177565	0	0	0	0.00130178	0	0.000931524	0	0	0	0	0.000323666	0	0	0	0.000882708	0	0	0	0.000171149
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Haematobacter.s__Haematobacter_massiliensis	0	0	0	0	0	0.00249462	0	0	0	0	0	0	0	0	0.000299962	0	0	0	0	0	0	0	0	0	0	0	0.000999209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Halomonas.s__Halomonas_hydrothermalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020765
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Hyphomonas.s__Hyphomonas_neptunium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Janibacter.s__Janibacter_hoylei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122912	0.00365914	0	0	0	0	0	0.00695431	0	0	0	0	0.000463503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Janibacter.s__Janibacter_indicus	0	0	0	0	0	0	0	0	0.00144302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173522	0	0	0	0	0	0	0.00039039	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00195512	0	0	0.000446068
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Kocuria.s__Kocuria_indica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Kocuria.s__Kocuria_palustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000309068	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Kocuria.s__Kocuria_rhizophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Microbacterium.s__Microbacterium_aurum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00363344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151705
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Micrococcus.s__Micrococcus_luteus	0	0	0	0.00287842	0	0	0	0.00145171	0	0	0	0.00543156	0	0	0.000105164	0	0	0.00633747	0	0	0	0	0	0	0	0	0.000446354	0	0	0	0	0.000846786	0	0	0	0	0	0	0.00130583	0.000560817	0	0.000588119	0.0020809	0	0.00191264	0	0	0.00453142	0.00465109	0	0.000499807
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Micrococcus.s__Micrococcus_terreus	0	0	0	0.00684376	0	0	0	0	0	0	0	0	0	0	0.000739859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00143167	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Modestobacter.s__Modestobacter_caceresii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Moraxella.s__Moraxella_osloensis	0	0.000804961	0	0	0	0	0	0	0	0	0	0	0	0.00125564	0	0	0	0	0	0	0	0.00130353	0	0	0	0	0	0	0	0	0	0.000562267	0	0	0	0.00420674	0	0.00329031	0	0	0	0	0.00100215	0	0	0	0.000930411	0	0	0	0.000122503
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Mycobacteroides.s__Mycobacteroides_chelonae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Paracoccus.s__Paracoccus_sanguinis	0	0.00236816	0	0	0	0	0	0	0	0	0	0	0	0	0.000699534	0	0	0	0	0	0	0	0	0	0	0	0.00071108	0	0.000249579	0	0	0	0	0.000318227	0	0	0	0.000219271	0	0	0	0	0	0	0	0	0	0	0	0	0.000114924
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Paracoccus.s__Paracoccus_sphaerophysae	0	0.000434185	0	0	0	0	0	0	0.00362826	0	0	0	0	0	0.000206548	0.00834987	0	0	0	0	0	0	0	0.00147537	0	0	0.000401663	0	0.0065586	0	0	0	0	0.000488721	0	0	0	0.00078051	0	0	0	0	0	0.00596684	0	0	0	0	0	0	0.00210327
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Pseudoglutamicibacter.s__Pseudoglutamicibacter_albus	0	0	0	0	0	0	0	0	0	0.000630228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Pseudoglutamicibacter.s__Pseudoglutamicibacter_cumminsii	0	0	0	0	0	0	0	0	0	0.00216373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Pseudomonas.s__Pseudomonas_fragi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027544	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Pseudomonas.s__Pseudomonas_lundensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000173975	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Streptococcus.s__Streptococcus_cristatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Streptococcus.s__Streptococcus_mitis	0	0	0	0	0	0	0	0	0	0.00146973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	g__Streptococcus.s__Streptococcus_oralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
